"area","ciudad","conglomerado","panelm","vivienda","hogar","c01","c02","c03","c04a","c05a","c05b","c06a","c06b","c07","c08a","c09","c10","c11","c12","c13","c14","c15a","c16a","c17a","c18","c19","c20a","c21a","estrato","fexp","upm","id_vivienda","id_hogar","periodo","zonas_plani","distritomies","idprov17","PROVINCIA","idcant17","CANTON","idparr17","PARROQUIA","AREA_VIE","TIPOBENEFICIO","edad","SEXO_BENEFICIARIO","etnia"
2,20650,902102,24,5,1,3,2,2,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,223,"109,443523123428",20650902102,2065090210202405,20650902102024052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",115,"CAMILO PONCE ENRIQUEZ",11550,"CAMILO PONCE ENRIQUEZ","URBANO","PENSION MIS MEJORES AÃOS",94,"HOMBRE","Mestizo(a)"
2,20650,902102,24,6,1,2,2,2,2,3,2,2,2,2,3,2,2,3,2,2,2,2,2,2,2,2,3,2,223,"109,443523123428",20650902102,2065090210202406,20650902102024060,202109,"Zona PlanificaciÃ³n 7","UNIDAD DESCONCENTRADA ZONAL 7",11,"LOJA",1101,"LOJA",110153,"EL CISNE","RURAL","PENSION MIS MEJORES AÃOS",80,"MUJER","Mestizo(a)"
2,20650,902102,24,7,1,3,3,1,1,4,1,4,1,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,223,"109,443523123428",20650902102,2065090210202407,20650902102024072,202109,"Zona PlanificaciÃ³n: Quito","UNIDAD DESCONCENTRADA DISTRITAL TIPO B QUITO CENTRO",17,"PICHINCHA",1701,"DISTRITO METROPOLITANO DE QUITO",170150,"QUITO","URBANO","PENSION MIS MEJORES AÃOS",84,"HOMBRE","Mestizo(a)"
2,20650,902102,24,8,1,3,2,2,2,3,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,223,"109,443523123428",20650902102,2065090210202408,20650902102024080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",107,"SAN FERNANDO",10751,"CHUMBLIN","RURAL","PENSION MIS MEJORES AÃOS",82,"HOMBRE","Mestizo(a)"
1,20750,202,22,1,1,2,2,1,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,213,"128,962917222105",20750000202,2075000020202201,20750000202022012,202109,"Zona PlanificaciÃ³n: Quito","UNIDAD DESCONCENTRADA DISTRITAL TIPO B QUITO CENTRO",17,"PICHINCHA",1701,"DISTRITO METROPOLITANO DE QUITO",170150,"QUITO","URBANO","PENSION MIS MEJORES AÃOS",88,"HOMBRE","Mestizo(a)"
1,20750,202,22,3,1,2,2,1,2,3,2,3,2,1,2,3,3,3,3,3,3,2,2,2,2,2,1,2,213,"128,962917222105",20750000202,2075000020202203,20750000202022032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",107,"SAN FERNANDO",10750,"SAN FERNANDO","URBANO","PENSION MIS MEJORES AÃOS",80,"HOMBRE","Mestizo(a)"
1,20750,202,22,5,1,2,2,2,2,4,2,4,2,2,2,3,3,3,3,3,3,2,2,2,2,2,2,2,213,"128,962917222105",20750000202,2075000020202205,20750000202022052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10150,"CUENCA","URBANO","PENSION MIS MEJORES AÃOS",87,"HOMBRE","Mestizo(a)"
1,20750,202,22,6,1,3,2,2,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,213,"128,962917222105",20750000202,2075000020202206,20750000202022060,202109,"Zona PlanificaciÃ³n 7","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACHALA",7,"EL ORO",709,"PASAJE",70950,"PASAJE","URBANO","PENSION MIS MEJORES AÃOS",80,"MUJER","Mestizo(a)"
1,30150,1904,23,2,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,313,"254,7930845541",30150001904,3015000190402302,30150001904023020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",107,"SAN FERNANDO",10751,"CHUMBLIN","RURAL","PENSION MIS MEJORES AÃOS",87,"HOMBRE","Mestizo(a)"
1,30150,1904,23,3,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,3,2,313,"254,7930845541",30150001904,3015000190402303,30150001904023032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",115,"CAMILO PONCE ENRIQUEZ",11550,"CAMILO PONCE ENRIQUEZ","URBANO","PENSION MIS MEJORES AÃOS",80,"HOMBRE","Mestizo(a)"
1,30150,1904,23,4,1,2,1,1,3,2,2,2,2,2,1,1,2,3,2,2,2,2,2,2,2,2,2,2,313,"254,7930845541",30150001904,3015000190402304,30150001904023040,202109,"Zona PlanificaciÃ³n: Quito","UNIDAD DESCONCENTRADA DISTRITAL TIPO B QUITO SUR",17,"PICHINCHA",1701,"DISTRITO METROPOLITANO DE QUITO",170156,"CONOCOTO","RURAL","PENSION MIS MEJORES AÃOS",101,"HOMBRE","Mestizo(a)"
1,30150,1904,23,5,1,2,2,2,2,2,3,2,3,1,2,2,2,2,2,2,2,2,2,2,3,2,2,2,313,"254,7930845541",30150001904,3015000190402305,30150001904023052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10251,"LA ASUNCION","RURAL","PENSION MIS MEJORES AÃOS",88,"HOMBRE","Mestizo(a)"
1,30150,1904,23,9,1,2,2,1,2,2,1,2,1,2,2,3,2,2,2,2,2,2,2,2,3,2,2,2,313,"254,7930845541",30150001904,3015000190402309,30150001904023092,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10251,"LA ASUNCION","RURAL","PENSION MIS MEJORES AÃOS",91,"HOMBRE","Mestizo(a)"
1,30150,2603,24,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,3,3,313,"539,944150100828",30150002603,3015000260302401,30150002603024012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10251,"LA ASUNCION","RURAL","PENSION MIS MEJORES AÃOS",83,"HOMBRE","Mestizo(a)"
1,30150,2603,24,2,1,2,3,2,1,2,2,2,2,1,2,2,2,2,3,2,2,2,2,2,2,1,3,3,313,"539,944150100828",30150002603,3015000260302402,30150002603024020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10163,"SAN JOAQUIN","RURAL","PENSION MIS MEJORES AÃOS",86,"HOMBRE","Mestizo(a)"
1,30150,2603,24,3,1,2,3,1,2,2,1,2,2,1,2,3,2,2,2,2,2,2,2,2,3,3,3,2,313,"539,944150100828",30150002603,3015000260302403,30150002603024032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10251,"LA ASUNCION","RURAL","PENSION MIS MEJORES AÃOS",80,"HOMBRE","Mestizo(a)"
1,30150,2603,24,5,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,313,"539,944150100828",30150002603,3015000260302405,30150002603024052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10251,"LA ASUNCION","RURAL","PENSION MIS MEJORES AÃOS",86,"MUJER","Mestizo(a)"
1,30150,2603,24,6,1,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,2,313,"539,944150100828",30150002603,3015000260302406,30150002603024060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10251,"LA ASUNCION","RURAL","PENSION MIS MEJORES AÃOS",81,"MUJER","Mulato(a)"
1,30150,2603,24,7,1,3,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,313,"539,944150100828",30150002603,3015000260302407,30150002603024072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10251,"LA ASUNCION","RURAL","PENSION MIS MEJORES AÃOS",95,"MUJER","Mestizo(a)"
1,30150,6803,22,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,313,"409,386398882396",30150006803,3015000680302201,30150006803022012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10251,"LA ASUNCION","RURAL","PENSION MIS MEJORES AÃOS",87,"MUJER","Mestizo(a)"
1,30150,6803,22,2,1,3,2,3,3,4,2,4,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,313,"409,386398882396",30150006803,3015000680302202,30150006803022020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10251,"LA ASUNCION","RURAL","PENSION MIS MEJORES AÃOS",78,"HOMBRE","Mestizo(a)"
1,30150,6803,22,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,2,2,2,2,313,"409,386398882396",30150006803,3015000680302204,30150006803022040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10170,"VALLE","RURAL","PENSION MIS MEJORES AÃOS",85,"MUJER","Mestizo(a)"
1,30150,6803,22,5,1,3,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,313,"409,386398882396",30150006803,3015000680302205,30150006803022052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",115,"CAMILO PONCE ENRIQUEZ",11550,"CAMILO PONCE ENRIQUEZ","URBANO","PENSION MIS MEJORES AÃOS",91,"HOMBRE","Mestizo(a)"
1,30150,6803,22,6,1,2,2,2,2,4,2,4,2,3,2,1,2,3,3,3,3,2,2,2,3,3,3,3,313,"409,386398882396",30150006803,3015000680302206,30150006803022060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1401,"MORONA",140158,"SINAI","RURAL","PENSION MIS MEJORES AÃOS",84,"HOMBRE","Mestizo(a)"
1,30150,6803,22,7,1,2,1,3,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,313,"409,386398882396",30150006803,3015000680302207,30150006803022072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1401,"MORONA",140158,"SINAI","RURAL","PENSION MIS MEJORES AÃOS",78,"MUJER","Mestizo(a)"
2,30154,105,22,4,1,3,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,3,323,"137,736484798408",30154000105,3015400010502204,30154000105022040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10250,"GIRON","URBANO","PENSION MIS MEJORES AÃOS",88,"MUJER","Mestizo(a)"
2,30154,105,22,7,1,2,1,2,1,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,3,3,323,"137,736484798408",30154000105,3015400010502207,30154000105022072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",108,"SANTA ISABEL",10850,"SANTA ISABEL","URBANO","PENSION MIS MEJORES AÃOS",87,"MUJER","Mestizo(a)"
2,30154,105,22,8,1,2,2,3,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,3,3,3,3,323,"137,736484798408",30154000105,3015400010502208,30154000105022080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10453,"LAS NIEVES","RURAL","PENSION MIS MEJORES AÃOS",79,"MUJER","Mestizo(a)"
2,30154,105,22,10,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,323,"137,736484798408",30154000105,3015400010502210,30154000105022100,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10453,"LAS NIEVES","RURAL","PENSION MIS MEJORES AÃOS",93,"HOMBRE","Mestizo(a)"
2,30158,900902,22,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,2,2,2,3,3,2,2,322,"364,034179495933",30158900902,3015890090202201,30158900902022012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10453,"LAS NIEVES","RURAL","PENSION MIS MEJORES AÃOS",87,"MUJER","Mestizo(a)"
2,30158,900902,22,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,1,2,2,2,3,2,2,2,322,"364,034179495933",30158900902,3015890090202202,30158900902022020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10453,"LAS NIEVES","RURAL","PENSION MIS MEJORES AÃOS",92,"HOMBRE","Mestizo(a)"
2,30158,900902,22,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,322,"364,034179495933",30158900902,3015890090202203,30158900902022032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10453,"LAS NIEVES","RURAL","PENSION MIS MEJORES AÃOS",80,"HOMBRE","Mestizo(a)"
2,30158,900902,22,4,1,1,1,2,1,2,1,2,1,2,1,2,1,2,2,2,2,2,2,2,3,1,3,3,322,"364,034179495933",30158900902,3015890090202204,30158900902022040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10452,"EL PROGRESO","RURAL","PENSION MIS MEJORES AÃOS",89,"HOMBRE","Mestizo(a)"
2,30158,900902,22,5,1,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,2,2,2,2,2,3,2,322,"364,034179495933",30158900902,3015890090202205,30158900902022052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",110,"OÃA",11051,"SUSUDEL","RURAL","PENSION MIS MEJORES AÃOS",85,"HOMBRE","Mestizo(a)"
2,30158,900902,22,6,1,3,3,3,3,3,3,3,3,1,1,3,3,3,3,3,3,2,2,2,3,3,3,3,322,"364,034179495933",30158900902,3015890090202206,30158900902022060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10452,"EL PROGRESO","RURAL","PENSION MIS MEJORES AÃOS",88,"HOMBRE","Mestizo(a)"
2,30158,900902,22,7,1,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,1,322,"364,034179495933",30158900902,3015890090202207,30158900902022072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10452,"EL PROGRESO","RURAL","PENSION MIS MEJORES AÃOS",87,"HOMBRE","Mestizo(a)"
1,30250,304,23,1,1,3,3,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,312,"230,157813889256",30250000304,3025000030402301,30250000304023012,202109,"Zona PlanificaciÃ³n 7","UNIDAD DESCONCENTRADA ZONAL 7",11,"LOJA",1111,"SARAGURO",111160,"SUMAYPAMBA","RURAL","PENSION MIS MEJORES AÃOS",82,"HOMBRE","Montuvio(a)"
1,30250,304,23,4,1,2,2,2,2,3,2,3,2,2,1,3,3,2,2,3,3,2,2,2,3,3,2,3,312,"230,157813889256",30250000304,3025000030402304,30250000304023040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10452,"EL PROGRESO","RURAL","PENSION MIS MEJORES AÃOS",78,"HOMBRE","Mestizo(a)"
1,30250,304,23,7,1,2,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,2,2,2,3,3,3,3,312,"230,157813889256",30250000304,3025000030402307,30250000304023072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10250,"GIRON","URBANO","PENSION MIS MEJORES AÃOS",86,"HOMBRE","Mestizo(a)"
1,30250,304,23,9,1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3,3,3,312,"230,157813889256",30250000304,3025000030402309,30250000304023092,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",107,"SAN FERNANDO",10750,"SAN FERNANDO","URBANO","PENSION MIS MEJORES AÃOS",78,"HOMBRE","Mestizo(a)"
1,30250,304,23,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,312,"230,157813889256",30250000304,3025000030402310,30250000304023100,202109,"Zona PlanificaciÃ³n 5","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MILAGRO",9,"GUAYAS",911,"NARANJAL",91150,"NARANJAL","URBANO","PENSION MIS MEJORES AÃOS",80,"HOMBRE","Blanco(a)"
2,30250,902701,21,3,1,2,2,3,2,4,2,4,2,1,1,3,3,3,3,3,3,2,2,2,3,2,3,3,322,"561,110924547206",30250902701,3025090270102103,30250902701021032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10250,"GIRON","URBANO","PENSION MIS MEJORES AÃOS",89,"MUJER","Mestizo(a)"
2,30250,902701,21,5,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,3,2,2,2,2,3,2,3,3,322,"561,110924547206",30250902701,3025090270102105,30250902701021052,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10450,"NABON","URBANO","PENSION MIS MEJORES AÃOS",82,"HOMBRE","Mestizo(a)"
2,30250,902701,21,9,1,2,2,3,2,3,2,3,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,322,"561,110924547206",30250902701,3025090270102109,30250902701021092,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10251,"LA ASUNCION","RURAL","PENSION MIS MEJORES AÃOS",78,"HOMBRE","Mestizo(a)"
1,30350,1402,21,1,1,2,2,3,2,2,2,2,2,2,2,2,3,2,3,3,3,2,2,2,2,2,2,2,313,"321,142893502768",30350001402,3035000140202101,30350001402021012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10250,"GIRON","URBANO","PENSION MIS MEJORES AÃOS",93,"HOMBRE","Mestizo(a)"
1,30350,1402,21,3,1,2,3,3,3,3,3,2,2,1,3,3,3,3,3,3,3,2,2,2,3,3,3,3,313,"321,142893502768",30350001402,3035000140202103,30350001402021032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10250,"GIRON","URBANO","PENSION MIS MEJORES AÃOS",88,"HOMBRE","Mestizo(a)"
1,30350,1402,21,4,1,2,2,2,2,2,2,2,2,1,1,3,3,3,1,3,3,2,2,2,3,3,3,3,313,"321,142893502768",30350001402,3035000140202104,30350001402021040,202109,"Zona PlanificaciÃ³n 7","UNIDAD DESCONCENTRADA DISTRITAL TIPO A PIÃAS",7,"EL ORO",707,"HUAQUILLAS",70750,"HUAQUILLAS","URBANO","PENSION MIS MEJORES AÃOS",83,"MUJER","Mestizo(a)"
1,30350,1402,21,8,1,1,1,2,2,3,2,3,2,1,1,3,3,3,3,3,3,2,2,2,3,3,2,2,313,"321,142893502768",30350001402,3035000140202108,30350001402021080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10250,"GIRON","URBANO","PENSION MIS MEJORES AÃOS",86,"MUJER","Mestizo(a)"
1,30350,1402,21,10,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,2,3,3,3,3,313,"321,142893502768",30350001402,3035000140202110,30350001402021100,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10452,"EL PROGRESO","RURAL","PENSION MIS MEJORES AÃOS",78,"HOMBRE","Mestizo(a)"
1,30350,2401,21,1,1,3,3,3,3,4,3,4,2,2,2,3,3,3,3,3,3,2,2,2,3,3,3,3,311,"441,680655734547",30350002401,3035000240102101,30350002401021012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1411,"PABLO SEXTO",141150,"PABLO SEXTO","URBANO","PENSION MIS MEJORES AÃOS",83,"MUJER","Mestizo(a)"
1,30350,2401,21,4,1,2,2,2,2,2,2,2,2,1,1,3,3,2,1,3,3,2,2,2,3,3,3,3,311,"441,680655734547",30350002401,3035000240102104,30350002401021040,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",110,"OÃA",11050,"SAN FELIPE DE OÃA","URBANO","PENSION MIS MEJORES AÃOS",83,"MUJER","Mestizo(a)"
1,30350,2401,21,6,1,2,2,2,2,2,2,3,2,1,2,3,3,2,1,3,3,2,2,2,3,3,2,3,311,"441,680655734547",30350002401,3035000240102106,30350002401021060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10250,"GIRON","URBANO","PENSION MIS MEJORES AÃOS",84,"MUJER","Mestizo(a)"
1,30350,2401,21,7,1,2,2,2,2,2,2,2,2,2,2,3,3,2,1,3,3,2,2,2,3,3,3,3,311,"441,680655734547",30350002401,3035000240102107,30350002401021072,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10250,"GIRON","URBANO","PENSION MIS MEJORES AÃOS",87,"MUJER","Mestizo(a)"
1,30350,2401,21,9,1,1,1,2,2,3,2,4,2,2,2,1,1,1,1,3,3,2,2,1,3,3,3,3,311,"441,680655734547",30350002401,3035000240102109,30350002401021092,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A GUALACEO",1,"AZUAY",109,"SIGSIG",10951,"CUCHIL","RURAL","PENSION MIS MEJORES AÃOS",81,"MUJER","Mestizo(a)"
2,30354,103,23,1,1,3,1,2,2,2,2,2,1,2,2,3,2,3,3,3,3,2,2,2,3,3,3,2,322,"320,913981194834",30354000103,3035400010302301,30354000103023012,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",106,"PUCARA",10650,"PUCARA","URBANO","PENSION MIS MEJORES AÃOS",85,"HOMBRE","Mestizo(a)"
2,30354,103,23,2,1,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,3,2,3,2,322,"320,913981194834",30354000103,3035400010302302,30354000103023020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10250,"GIRON","URBANO","PENSION MIS MEJORES AÃOS",78,"HOMBRE","Mestizo(a)"
2,30354,103,23,6,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,2,2,322,"320,913981194834",30354000103,3035400010302306,30354000103023060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10252,"SAN GERARDO","RURAL","PENSION MIS MEJORES AÃOS",81,"HOMBRE","Mestizo(a)"
2,30354,103,23,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,3,2,322,"320,913981194834",30354000103,3035400010302308,30354000103023080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MACAS",14,"MORONA SANTIAGO",1410,"LOGROÃO",141050,"LOGROÃO","URBANO","PENSION MIS MEJORES AÃOS",78,"MUJER","Mestizo(a)"
2,30355,900302,22,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,321,"1093,50068024053",30355900302,3035590030202201,30355900302022012,202109,"Zona PlanificaciÃ³n 5","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MILAGRO",9,"GUAYAS",909,"EL TRIUNFO",90950,"EL TRIUNFO","URBANO","PENSION MIS MEJORES AÃOS",85,"MUJER","Mestizo(a)"
2,30355,900302,22,2,1,2,2,2,2,4,2,4,2,1,2,3,2,3,3,3,2,2,2,2,3,2,3,2,321,"1093,50068024053",30355900302,3035590030202202,30355900302022020,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",102,"GIRON",10250,"GIRON","URBANO","PENSION MIS MEJORES AÃOS",81,"HOMBRE","IndÃ­gena"
2,30355,900302,22,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,3,321,"1093,50068024053",30355900302,3035590030202203,30355900302022032,202109,"Zona PlanificaciÃ³n 3","UNIDAD DESCONCENTRADA DISTRITAL TIPO A RIOBAMBA",6,"CHIMBORAZO",605,"CHUNCHI",60554,"LLAGOS","RURAL","PENSION MIS MEJORES AÃOS",79,"HOMBRE","Mestizo(a)"
2,30355,900302,22,4,1,3,2,2,2,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,321,"1093,50068024053",30355900302,3035590030202204,30355900302022040,202109,"Zona PlanificaciÃ³n 5","UNIDAD DESCONCENTRADA DISTRITAL TIPO A MILAGRO",9,"GUAYAS",909,"EL TRIUNFO",90950,"EL TRIUNFO","URBANO","PENSION MIS MEJORES AÃOS",83,"HOMBRE","Mestizo(a)"
2,30356,900501,23,3,1,3,2,1,1,3,1,3,1,1,1,3,2,2,2,2,2,2,2,2,3,3,3,3,321,"653,822794332323",30356900501,3035690050102303,30356900501023032,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",104,"NABON",10453,"LAS NIEVES","RURAL","PENSION MIS MEJORES AÃOS",84,"HOMBRE","Mestizo(a)"
2,30356,900501,23,6,1,2,2,1,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,3,3,3,3,321,"653,822794332323",30356900501,3035690050102306,30356900501023060,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",107,"SAN FERNANDO",10750,"SAN FERNANDO","URBANO","PENSION MIS MEJORES AÃOS",79,"MUJER","Mestizo(a)"
2,30356,900501,23,8,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,2,3,2,321,"653,822794332323",30356900501,3035690050102308,30356900501023080,202109,"Zona PlanificaciÃ³n 6","UNIDAD DESCONCENTRADA ZONAL 6",1,"AZUAY",101,"CUENCA",10168,"TARQUI","RURAL","PENSION MIS MEJORES AÃOS",77,"HOMBRE","Mestizo(a)"
